id,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,total_points,in_dreamteam,now_cost,ep_this,ep_next,selected_by_percent,expected_goals_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,name,team_name,position
334,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhys Williams,Liverpool,DEF
335,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,58,0.0,2.0,4.0,0.04,0.2,0.92,1.07,1.07,0.4,Andrew Robertson,Liverpool,DEF
336,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,64,0.0,2.0,3.9,0.29,0.49,0.87,0.88,1.02,0.46,Dominik Szoboszlai,Liverpool,MID
337,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,46,0.0,1.0,0.2,0.02,0.21,0.63,0.53,0.88,0.53,Konstantinos Tsimikas,Liverpool,DEF
338,false,18,0,0,0,0,0,0,0,0,0,0,0,5,5.8,0.8,2.0,0.9,0,0.00,0.00,0.00,0.55,0,0,0,0,0,0,0,1,false,41,0.0,0.0,1.8,0.04,0.06,1.73,1.88,1.01,0.1,Sepp van den Berg,Brentford,DEF
339,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,64,0.0,3.0,21.8,0.05,0.08,0.87,0.93,1.0,0.41,Virgil van Dijk,Liverpool,DEF
340,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,53,0.0,0.0,2.2,0.04,0.1,1.41,1.42,1.05,0.21,Manuel Akanji,Man City,DEF
341,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,53,0.0,0.0,0.8,0.03,0.05,1.79,1.46,1.06,0.4,Nathan Aké,Man City,DEF
342,false,17,0,0,0,0,0,0,0,0,0,0,0,6,4.2,15.6,2.0,2.2,0,0.00,0.14,0.14,0.24,0,0,0,0,0,0,0,1,false,61,2.0,2.0,2.6,0.13,0.28,1.46,1.55,0.97,0.18,Bernardo Veiga de Carvalho e Silva,Man City,MID
343,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,47,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Oscar Bobb,Man City,MID
344,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Scott Carson,Man City,GKP
345,false,4,0,0,0,0,0,0,0,0,0,0,0,4,0.2,4.1,0.0,0.4,0,0.00,0.07,0.07,0.00,0,0,0,0,0,0,0,1,false,93,1.5,1.5,3.8,0.22,0.6,1.18,1.32,0.99,0.41,Kevin De Bruyne,Man City,MID
346,false,90,0,0,0,2,0,0,0,1,0,0,0,9,15.2,3.6,12.0,3.1,1,0.00,0.14,0.14,2.04,0,0,0,0,0,0,0,1,false,62,2.0,2.0,1.5,0.08,0.27,0.98,1.01,1.01,0.39,Jérémy Doku,Man City,MID
347,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,53,2.0,2.0,5.0,0.0,0.0,1.24,1.21,1.0,0.26,Ederson Santana de Moraes,Man City,GKP
348,false,14,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.8,4.0,0.6,0,0.00,0.00,0.00,0.49,0,0,0,0,0,0,0,1,false,92,2.5,2.5,6.1,0.27,0.55,1.56,1.33,1.0,0.28,Phil Foden,Man City,MID
349,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,64,0.5,0.5,0.2,0.12,0.35,1.59,1.35,0.9,0.15,Jack Grealish,Man City,MID
350,false,90,0,0,0,2,0,0,0,0,0,0,0,10,29.0,6.8,0.0,3.6,1,0.00,0.05,0.05,2.04,0,0,0,0,0,0,0,1,false,60,2.0,2.0,22.6,0.15,0.24,1.29,1.35,0.98,0.26,Joško Gvardiol,Man City,DEF
351,false,90,1,0,0,2,0,0,0,0,0,0,1,28,32.4,2.7,29.0,6.4,1,0.95,0.03,0.98,2.04,0,0,0,0,0,0,0,7,false,148,5.0,5.0,31.1,0.75,0.81,1.42,1.38,1.02,0.25,Erling Haaland,Man City,FWD
352,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,70,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Julián Álvarez,Man City,FWD
353,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,53,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,João Cavaco Cancelo,Man City,DEF
354,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,54,1.0,1.0,1.2,0.08,0.22,1.38,1.34,1.02,0.38,Mateo Kovačić,Man City,MID
355,false,90,0,0,0,2,0,0,0,0,0,0,0,9,18.0,3.0,2.0,2.3,1,0.00,0.02,0.02,2.04,0,0,0,0,0,0,0,1,false,43,1.5,1.5,4.1,0.07,0.12,1.34,1.32,1.01,0.21,Rico Lewis,Man City,DEF
356,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,1.5,1.5,0.1,0.05,0.25,1.56,1.47,1.04,0.35,Matheus Luiz Nunes,Man City,MID
357,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,46,0.5,0.5,0.1,0.98,1.0,1.29,2.2,0.0,0.0,James McAtee,Man City,MID
358,false,90,0,0,0,2,0,0,0,0,0,2,0,7,22.4,0.0,0.0,2.2,1,0.00,0.00,0.00,2.04,0,0,0,0,0,0,0,1,false,52,1.0,1.0,0.6,0.0,0.0,1.63,1.7,1.0,0.2,Stefan Ortega Moreno,Man City,GKP
359,false,85,0,0,0,3,0,0,0,1,0,0,0,9,5.8,12.3,1.0,1.9,1,0.03,0.03,0.06,1.01,0,0,0,0,0,0,0,1,false,48,0.5,0.5,0.1,0.03,0.06,2.01,2.25,1.05,0.07,Kalvin Phillips,Ipswich,MID
360,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,62,0.0,0.0,0.8,0.0,0.12,0.06,0.0,1.38,0.0,Rodrigo 'Rodri' Hernandez,Man City,MID
361,false,90,0,0,0,2,0,0,0,0,0,0,0,2,8.4,2.7,6.0,1.7,1,0.13,0.02,0.15,2.04,0,0,0,0,0,0,0,1,false,54,2.0,2.0,2.4,0.08,0.13,1.28,1.05,0.99,0.31,Rúben Gato Alves Dias,Man City,DEF
362,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,53,0.0,0.0,1.0,0.1,0.13,0.98,1.82,0.99,0.17,John Stones,Man City,DEF
363,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,51,0.0,0.0,2.6,0.01,0.13,1.79,1.96,0.84,0.0,Kyle Walker,Man City,DEF
364,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,53,0.0,0.0,4.7,0.23,0.42,1.55,1.41,0.96,0.34,Amad Diallo,Man Utd,MID
365,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,57,0.0,0.0,0.2,0.4,0.54,1.37,1.33,0.0,0.0,Antony Matheus dos Santos,Man Utd,MID
366,false,90,1,2,1,0,0,0,0,0,0,0,3,64,94.8,71.3,14.0,18.0,1,0.23,0.18,0.41,1.17,0,0,0,0,0,0,0,17,true,86,13.0,12.5,19.7,0.32,0.53,1.49,1.4,1.06,0.3,Bruno Borges Fernandes,Man Utd,MID
367,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,43,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Altay Bayindir,Man Utd,GKP
368,false,21,0,0,0,0,0,0,0,0,0,0,0,4,12.4,0.8,2.0,1.5,0,0.02,0.00,0.02,0.45,0,0,0,0,0,0,0,1,false,47,1.5,1.0,0.4,0.1,0.24,1.75,1.45,1.05,0.24,Carlos Henrique Casimiro,Man Utd,MID
369,false,90,0,1,1,0,0,0,0,0,0,0,2,35,30.8,16.4,7.0,5.4,1,0.03,0.04,0.07,1.17,0,0,0,0,0,0,0,11,true,50,6.5,6.0,5.6,0.07,0.14,1.58,1.41,1.01,0.25,Diogo Dalot Teixeira,Man Utd,DEF
370,false,68,0,0,1,0,0,0,0,0,0,0,0,3,0.0,22.4,6.0,2.8,1,0.07,0.14,0.21,0.73,0,0,0,0,0,0,0,3,false,52,2.5,2.0,0.2,0.02,0.22,1.57,1.04,1.04,0.46,Christian Eriksen,Man Utd,MID
371,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.0,0.1,0.02,0.03,0.82,0.62,0.94,0.31,Jonny Evans,Man Utd,DEF
372,false,68,1,0,1,0,0,0,0,0,0,0,0,30,41.0,2.2,43.0,8.6,1,0.07,0.01,0.08,0.73,0,0,0,0,0,0,0,8,false,59,6.5,6.0,4.9,0.32,0.4,1.6,1.43,0.94,0.22,Alejandro Garnacho,Man Utd,MID
373,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hannibal Mejbri,Man Utd,MID
374,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Tom Heaton,Man Utd,GKP
375,false,84,1,0,1,0,0,0,0,0,0,0,1,32,28.2,3.3,29.0,6.1,1,0.24,0.00,0.24,0.97,0,0,0,0,0,0,0,7,false,69,4.0,3.5,1.1,0.18,0.23,1.62,1.57,1.07,0.19,Rasmus Højlund,Man Utd,FWD
376,false,90,0,0,1,0,0,0,0,0,0,0,0,22,20.2,10.3,2.0,3.3,1,0.00,0.02,0.02,1.17,0,0,0,0,0,0,0,6,false,43,4.0,3.5,0.1,0.0,0.02,1.56,0.75,0.75,0.38,Victor Lindelöf,Man Utd,DEF
377,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,0.0,-0.2,0.6,0.05,0.06,1.46,1.46,1.0,0.13,Harry Maguire,Man Utd,DEF
378,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,52,0.0,0.0,1.7,0.04,0.13,1.39,1.4,1.05,0.35,Kobbie Mainoo,Man Utd,MID
379,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.0,0.0,0.0,0.02,0.71,0.91,1.82,0.0,Tyrell Malacia,Man Utd,DEF
380,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,43,0.0,0.0,2.4,0.07,0.13,1.55,1.39,1.03,0.31,Lisandro Martínez,Man Utd,DEF
381,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,0.0,0.0,0.1,0.37,0.37,3.49,5.29,0.0,0.0,Scott McTominay,Man Utd,MID
382,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,63,0.0,-0.5,0.1,0.15,0.18,1.51,1.48,1.48,0.37,Mason Mount,Man Utd,MID
383,false,90,0,0,1,0,0,0,0,0,0,3,0,28,25.4,0.0,0.0,2.5,1,0.00,0.00,0.00,1.17,0,0,0,0,0,0,0,7,false,49,5.0,4.5,5.8,0.0,0.01,1.56,1.38,1.0,0.28,André Onana,Man Utd,GKP
384,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Facundo Pellistri Rebollo,Man Utd,MID
385,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,66,0.0,1.0,4.8,0.14,0.38,1.5,1.07,1.0,0.38,Marcus Rashford,Aston Villa,MID
386,false,75,0,0,0,1,0,0,0,0,0,0,0,12,1.2,6.7,0.0,0.8,1,0.00,0.02,0.02,0.71,0,0,0,0,0,0,0,2,false,62,2.5,3.0,1.0,0.1,0.28,1.31,1.39,1.01,0.25,Jadon Sancho,Chelsea,MID
387,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,0.0,0.0,0.1,0.0,0.01,0.66,0.0,0.0,0.0,Luke Shaw,Man Utd,DEF
388,false,90,0,0,0,1,0,0,0,0,0,0,0,10,20.6,3.5,4.0,2.8,1,0.00,0.03,0.03,1.00,0,0,0,0,0,0,0,2,false,45,3.7,3.7,6.6,0.04,0.12,1.66,1.74,1.0,0.18,Aaron Wan-Bissaka,West Ham,DEF
389,false,21,0,0,0,0,0,0,0,0,0,0,0,2,0.4,2.9,0.0,0.3,0,0.00,0.00,0.00,0.45,0,0,0,0,0,0,0,1,false,65,1.5,1.0,1.8,0.31,0.38,1.7,1.53,0.87,0.22,Joshua Zirkzee,Man Utd,FWD
390,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Alex Murphy,Newcastle,DEF
391,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,54,0.0,0.0,0.3,0.31,0.42,2.2,1.8,0.6,0.0,Miguel Almirón Rejala,Newcastle,MID
392,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,59,0.0,6.5,1.0,0.28,0.59,1.48,1.41,0.71,0.2,Harvey Barnes,Newcastle,MID
393,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.0,0.0,0.01,0.02,1.42,1.2,1.2,0.4,Sven Botman,Newcastle,DEF
394,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,61,0.0,11.5,2.1,0.11,0.27,1.27,1.3,1.04,0.33,Bruno Guimarães Rodriguez Moura,Newcastle,MID
395,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,5.5,6.6,0.04,0.07,1.3,1.33,1.0,0.33,Dan Burn,Newcastle,DEF
396,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,42,0.0,0.5,2.2,0.0,0.0,1.12,1.2,1.0,0.5,Martin Dúbravka,Newcastle,GKP
397,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,48,-0.2,-0.2,0.0,0.01,0.04,3.09,3.56,1.19,0.0,Ryan Fraser,Southampton,MID
398,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,74,0.0,0.0,8.4,0.34,0.53,1.26,1.28,1.07,0.38,Anthony Gordon,Newcastle,MID
399,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,48,0.0,0.0,9.2,0.02,0.17,1.22,1.28,0.99,0.33,Lewis Hall,Newcastle,DEF
400,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Isaac Hayden,Newcastle,MID
401,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,93,0.0,2.5,53.2,0.68,0.82,1.26,1.45,1.1,0.35,Alexander Isak,Newcastle,FWD
402,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,50,0.0,3.5,3.7,0.21,0.41,1.13,1.29,1.13,0.38,Jacob Murphy,Newcastle,MID
403,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,60,0.0,3.5,1.1,0.16,0.24,1.16,1.17,1.08,0.36,Joelinton Cássio Apolinário de Lira,Newcastle,MID
404,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,42,0.0,0.0,0.1,0.12,0.15,1.72,1.81,1.2,0.0,Lloyd Kelly,Newcastle,DEF
405,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,43,0.0,0.5,0.1,0.01,0.02,1.89,0.75,0.75,0.37,Emil Krafth,Newcastle,DEF
406,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Garang Kuol,Newcastle,MID
407,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamaal Lascelles,Newcastle,DEF
408,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Jamal Lewis,Newcastle,DEF
409,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,7.5,1.9,0.01,0.05,1.29,1.44,1.02,0.28,Tino Livramento,Newcastle,DEF
410,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,1.5,0.4,0.07,0.1,1.28,1.35,0.98,0.25,Sean Longstaff,Newcastle,MID
411,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,50,0.0,0.5,0.0,0.27,0.31,2.35,1.91,0.48,0.0,Lewis Miley,Newcastle,MID
412,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,42,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Odysseas Vlachodimos,Newcastle,GKP
413,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,0.0,6.5,3.5,0.0,0.0,1.38,1.44,1.0,0.22,Nick Pope,Newcastle,GKP
414,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,John Ruddy,Newcastle,GKP
415,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,54,0.0,6.5,1.5,0.08,0.11,1.19,1.45,1.01,0.31,Fabian Schär,Newcastle,DEF
416,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,0.5,0.3,0.0,0.0,1.42,0.0,0.0,0.0,Matt Targett,Newcastle,DEF
417,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,55,0.0,3.5,0.5,0.16,0.22,1.2,1.3,0.94,0.37,Sandro Tonali,Newcastle,MID
418,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,56,0.0,8.5,3.5,0.01,0.09,1.29,1.31,0.92,0.39,Kieran Trippier,Newcastle,DEF
419,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Joe White,Newcastle,MID
420,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,47,0.0,1.5,0.1,0.1,0.19,1.44,1.57,1.01,0.34,Joe Willock,Newcastle,MID
421,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,69,0.0,1.5,0.1,0.13,0.14,1.79,3.46,0.58,0.0,Callum Wilson,Newcastle,FWD
422,false,90,0,0,0,2,0,0,0,0,0,0,0,0,19.2,1.3,3.0,2.4,1,0.01,0.01,0.02,0.42,0,0,0,0,0,0,0,1,false,54,4.0,4.0,29.4,0.02,0.07,1.17,1.14,1.03,0.43,Ola Aina,Nott'm Forest,DEF
423,false,90,0,1,0,2,0,0,0,0,0,0,0,19,20.4,14.5,3.0,3.8,1,0.08,0.03,0.11,0.42,0,0,0,0,0,0,0,5,false,50,4.5,4.5,0.3,0.06,0.2,1.21,1.27,1.09,0.5,Elliot Anderson,Nott'm Forest,MID
424,false,10,0,0,0,2,0,0,0,0,0,0,0,3,0.2,0.5,0.0,0.1,0,0.00,0.00,0.00,0.09,0,0,0,0,0,0,0,1,false,55,1.5,1.5,0.3,0.7,0.74,1.55,2.74,0.68,0.0,Taiwo Awoniyi,Nott'm Forest,FWD
425,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,42,0.5,0.5,0.1,0.05,0.05,1.31,0.69,0.69,0.0,Willy Boly,Nott'm Forest,DEF
426,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Josh Bowler,Nott'm Forest,MID
427,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,41,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Carlos Miguel dos Santos Pereira,Nott'm Forest,GKP
428,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,43,0.5,0.5,0.1,0.0,0.0,1.0,0.0,0.0,0.0,Eric da Silva Moreira,Nott'm Forest,MID
429,false,1,0,0,0,1,0,0,0,0,0,0,0,3,0.4,0.8,0.0,0.1,0,0.00,0.00,0.00,0.03,0,0,0,0,0,0,0,1,false,47,1.0,1.0,0.0,0.0,0.01,1.52,1.61,1.61,0.54,Danilo dos Santos de Oliveira,Nott'm Forest,MID
430,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Emmanuel Dennis,Nott'm Forest,FWD
431,false,66,0,0,1,0,0,0,0,1,0,0,0,5,6.2,11.2,6.0,2.3,1,0.00,0.07,0.07,0.30,0,0,0,0,0,0,0,2,false,48,3.0,3.0,0.0,0.08,0.14,1.38,1.3,1.04,0.39,Nicolás Domínguez,Nott'm Forest,MID
